x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Bhagirathi Devi,"82,166",48.1%,Bharatiya Janta Party
2,2,Purnmasi Ram,"64,178",37.5%,Indian National Congress
3,3,Subodh Kumar,"9,488",5.6%,Nationalist Congress Party
4,4,Ramkeshwar Ram,"3,158",1.9%,Communist Party Of India (Marxist-Leninist) (Liberation)
5,5,Manjay Lal Satyam,"2,769",1.6%,Independent
6,6,Naresh Ram,"2,531",1.5%,Bahujan Samaj Party
7,7,Shankar Musahar,"1,363",0.8%,Independent
8,8,Vishal Kumar Pashwan,"1,279",0.8%,Independent
9,9,Uday Ram,870,0.5%,Jan Adhikar Party (Loktantrik)
