x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Veena Bharti,"89,869",57.5%,Janata Dal (United)
2,2,Anant Kumar Bharti,"37,469",24.0%,Lok Jan Shakti Party
3,3,Amla Devi,"7,340",4.7%,Jan Adhikar Party (Loktantrik)
4,4,Sanjay Sardar,"3,996",2.6%,Independent
5,5,Subash Rajak,"3,774",2.4%,Bharat Nirman Party
6,6,Ram Narayan Chaupal,"2,390",1.5%,Samajwadi Janata Dal Democratic
7,7,Mahendra Ram,"1,824",1.2%,Bahujan Samaj Party
8,8,Upender Sideo,"1,690",1.1%,Communist Party Of India (Marxist-Leninist) (Liberation)
9,9,Ramesh Kumar Sardar,"1,308",0.8%,The National Road Map Party Of India
