x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Brij Kishor Bind,"58,913",33.2%,Bharatiya Janta Party
2,2,Mohammad Zama Khan,"58,242",32.8%,Bahujan Samaj Party
3,3,Mahabali Singh,"30,287",17.1%,Janata Dal (United)
4,4,Alok Kumar Singh,"12,802",7.2%,Samajwadi Party
5,5,Parmeshwar Singh,"3,408",1.9%,Shiv Sena
6,6,Ranglal Paswan,"2,573",1.5%,Communist Party Of India (MARXIST)
7,7,Prahalad Bind,"1,801",1.0%,Independent
8,8,Surya Kant Prasad,"1,316",0.7%,Independent
9,9,Amarendra Pratap Singh,"1,252",0.7%,Independent
10,10,Ram Krishna Kharwar Alis R.K. Singh,902,0.5%,Suheldev Bhartiya Samaj Party
11,11,Prabhu Narayan Singh,900,0.5%,Independent
12,12,Shrawan Bind,855,0.5%,Independent
13,13,Tripurari Tiwari,834,0.5%,Atulya Bharat Party
14,14,Deendayal Singh Kushwaha,512,0.3%,Independent
