Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Naramalli Sivaprasad,594862,25400,49.6%,Telugu Desam
2,G.Samanyakiran,550724,25400,45.9%,Yuvajana Sramika Rythu Congress Party
3,Dr.B.Rajagopal,16572,200,1.4%,Indian National Congress
4,Jithendra Kumar.Dhandu,15897,200,1.3%,Bahujan Samaj Party
5,P. Pushpa Raj,5740,200,0.5%,Jai Samaikyandhra Party
6,S. Anjappa,4321,200,0.4%,Independent
7,Udaya C.S,3803,200,0.3%,Pyramid Party Of India
