Position,Candidate Name,Votes,MinSample,Votes %,Party
1,P.V.Midhun Reddy,601752,1414,52.0%,Yuvajana Sramika Rythu Congress Party
2,D. Purandeswari,426990,1414,36.9%,Bharatiya Janta Party
3,G.Mujeeb Hussain,59777,102,5.2%,Jai Samaikyandhra Party
4,Annayyagari Sai Prathap,29332,87,2.5%,Indian National Congress
5,S Narendra Babu,15086,71,1.3%,Mahajana Socialist Party
6,Venkata Subbaiah Nallugari,8189,71,0.7%,Bahujan Samaj Party
7,N. Deva,3896,71,0.3%,Hindustan Janata Party
8,V Pattabhi,3549,71,0.3%,Independent
9,Shaik Jeelani Saheb,2630,71,0.2%,Independent
