Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Sakuntala Laguri,434471,1400,40.1%,Biju Janata Dal
2,Ananta Nayak,277154,1400,25.6%,Bharatiya Janta Party
3,Madhaba Sardar,190531,600,17.6%,Indian National Congress
4,Basudeb Naik,101999,400,9.4%,Independent
5,Sujit Kumar Lugun,16420,200,1.5%,Independent
6,Sudarshan Lohar,16299,200,1.5%,Rashtriya Indepndent Morcha
7,Bishnupriya Naik,12236,200,1.1%,Odisha Jan Morcha
8,Jagat Mohan Naik,8694,200,0.8%,Bahujan Samaj Party
