Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Arjun Charan Sethi,502338,1200,46.5%,Biju Janata Dal
2,Sangram Keshari Jena,322979,1200,29.9%,Indian National Congress
3,Sarat Das,216617,400,20.0%,Bharatiya Janta Party
4,Ramesh Jena,11930,200,1.1%,Communist Party Of India
5,Arjun Charan Mallik,7607,200,0.7%,Bahujan Samaj Party
6,Narayan Chandra Jena,5961,200,0.6%,Aam Aadmi Party
7,Netrananda Mallick,4518,200,0.4%,Aama Odisha Party
8,Susanta Kumar Jena,2639,200,0.2%,Independent
