Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Manshankar Ninama,577433,5200,49.3%,Bharatiya Janta Party
2,Resham Malviya,485517,5200,41.5%,Indian National Congress
3,Vijaypal,27886,200,2.4%,Bahujan Samaj Party
4,Bhanji Bhai,21760,200,1.9%,Janata Dal (United)
5,Harish Rawat,13647,200,1.2%,Aam Aadmi Party
6,Soma Lal Koted,10541,200,0.9%,Bahujan Mukti Party
