Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Pinaki Misra,523161,448,50.3%,Biju Janata Dal
2,Sucharita Mohanty,259800,448,25.0%,Indian National Congress
3,Ashok Sahu,215763,314,20.8%,Bharatiya Janta Party
4,Sabyasachi Mohapatra,13190,73,1.3%,Kalinga Sena
5,Bhaskar Chandra Mohanty,7094,73,0.7%,Bahujan Samaj Party
6,Ashok Pradhan,6969,73,0.7%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION)
7,Nirad Baran Khuntia,4262,73,0.4%,Aam Aadmi Party
