Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Ramsinh Rathwa,607916,1200,55.2%,Bharatiya Janta Party
2,Naranbhai Jemalabhai Rathva,428187,1200,38.9%,Indian National Congress
3,Prof. Arjunbhai Versingbhai Rathva,23116,200,2.1%,Aam Aadmi Party
4,Vasava Prafulbhai Devjibhai,12508,200,1.1%,Janata Dal (United)
