Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Ram Prasad Sarmah,446511,4200,45.5%,Bharatiya Janta Party
2,Bhupen Kumar Borah,360491,4200,36.8%,Indian National Congress
3,Moni Kumar Subba,62730,200,6.4%,Independent
4,Joseph Toppo,40489,200,4.1%,Asom Gana Parisad
5,Khemraj Chetry,24910,200,2.5%,Communist Party Of India (MARXIST)
6,Lakshikanta Kurmi,10725,200,1.1%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION)
7,Gopi Chand Shahabadi,8712,200,0.9%,All India Trinamool Congress
8,Elias Kujur,5207,200,0.5%,Independent
9,Rajen Saikia,4246,200,0.4%,All India Forward Bloc
