Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Anantkumar Hegde,546939,1800,54.6%,Bharatiya Janta Party
2,Prashant R Deshpande,406239,1800,40.6%,Indian National Congress
3,Naik Santhosh,7404,200,0.7%,Bahujan Samaj Party
4,Eliyas Kati,6281,200,0.6%,Sarva Janata Party
5,Raghavendra K. Thane,6215,200,0.6%,Aam Aadmi Party
6,Ashok Sahadevappa Chalavadi,4246,200,0.4%,Independent
7,Sadanand Deshbhandari Annappa,3565,200,0.4%,Independent
8,Basavaraj Dundappa Hadapad,2032,200,0.2%,Rani Chennamma Party
9,Olwin Marian Lopis,1840,200,0.2%,Bahujan Mukti Party
