Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Ram Swaroop Sharma,362824,11400,50.0%,Bharatiya Janta Party
2,Pratibha Singh,322968,11400,44.5%,Indian National Congress
3,Kushal Bhardwaj,13965,200,1.9%,Communist Party Of India (MARXIST)
4,Jai Chand Thakur,9359,200,1.3%,Aam Aadmi Party
5,Lala Ram,5167,200,0.7%,Bahujan Samaj Party
6,Subhash Mohan Snehi,1928,200,0.3%,Independent
7,Bhag Chand Rana,1868,200,0.3%,Independent
8,Puni Chand,923,200,0.1%,Samajwadi Party
9,Devender Dev,901,200,0.1%,Bahujan Mukti Party
