Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Rodmal Nagar,596727,600,59.0%,Bharatiya Janta Party
2,Amlabe Narayan Singh,367990,600,36.4%,Indian National Congress
3,Dr.Shivnarayan Verma,13864,200,1.4%,Bahujan Samaj Party
4,Rod Ji,8818,200,0.9%,Independent
5,Dr.Prashant Tripathi,8699,200,0.9%,Aam Aadmi Party
6,Imamuddin Khan,4334,200,0.4%,Independent
