Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Ladu Kishore Swain,541473,400,60.4%,Biju Janata Dal
2,Srilokanath Ratha,229476,400,25.6%,Indian National Congress
3,Mahesh Chandra Mohanty,67361,200,7.5%,Bharatiya Janta Party
4,Prabhat Kumar Mahanty,11063,200,1.2%,Aam Aadmi Party
5,Bijaya Kumar Mahapatro,9127,200,1.0%,Bahujan Samaj Party
6,Bansidhar Tripathy,7553,200,0.8%,All India Trinamool Congress
7,K. Shyambabu Subudhi,5293,200,0.6%,Independent
8,Kali Charana Nayak,5192,200,0.6%,Independent
9,Sankar Sahu,4361,200,0.5%,Communist Party Of India (Marxist-Leninist) Red Star
