Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Kulamani Samal,624492,506,55.2%,Biju Janata Dal
2,Bibhu Prasad Tarai,348098,506,30.8%,Indian National Congress
3,Baidhar Mallick,117448,127,10.4%,Bharatiya Janta Party
4,Ajay Kumar Behera,18099,73,1.6%,Communist Party Of India
5,Pradip Kumar Mallick,6895,65,0.6%,Bahujan Samaj Party
6,Anupama Sethy,5929,65,0.5%,Aam Aadmi Party
7,Manas Kumar Behera,3347,65,0.3%,Independent
