Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Neiphiu Rio,713372,200,68.7%,Naga Peoples Front
2,K. V. Pusa,313147,200,30.1%,Indian National Congress
3,Akhei Achumi,9695,200,0.9%,Socialist Party (India)
