Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Dr. Bhagirath Prasad,404474,800,55.5%,Bharatiya Janta Party
2,Imarti Devi,244513,800,33.5%,Indian National Congress
3,Manish Katroliya,33803,200,4.6%,Bahujan Samaj Party
4,Phoolsingh Baraiya,20403,200,2.8%,Bahujan Sangharshh Dal
5,Krishna Devi,7730,200,1.1%,Aam Aadmi Party
6,Anita Hitendra Chaudhary,5198,200,0.7%,Samajwadi Party
7,Hakim Singh,2899,200,0.4%,Independent
8,Vijaysingh Kori,2699,200,0.4%,All India Forward Bloc
9,B.S. Thaneswariya,1793,200,0.2%,Bahujan Mukti Party
