Position,Candidate Name,Votes,MinSample,Votes %,Party
1,Sudarshan Bhagat,226666,219915,34.8%,Bharatiya Janta Party
2,Rameshwar Oraon,220177,219915,33.8%,Indian National Congress
3,Chamra Linda,118355,877,18.2%,All India Trinamool Congress
4,Birendra Bhagat,26109,180,4.0%,Jharkhand Vikas Morcha (Prajatantrik)
5,Lal Say Kumar Bhagat,13252,138,2.0%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION)
6,Jayram Indwar,11794,138,1.8%,Bahujan Samaj Party
7,Mahendra Oraon,6436,127,1.0%,Independent
8,Ranjit Oraon,6037,127,0.9%,Independent
9,Nawal Kishor Singh,5870,127,0.9%,Independent
