x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Raju Tiwari,681,"74,685",54.5%,Lok Jan Shakti Party,
2,2,Brajesh Kumar,681,"46,765",34.2%,Indian National Congress,
3,3,Ganeshwar Tiwari,68,"3,058",2.2%,Shiv Sena,
4,4,Pankaj Kumar,68,"2,481",1.8%,Independent,
5,5,Ravindra Dubey,68,"2,376",1.7%,Bahujan Samaj Party,
6,6,Vijay Kumar,61,"2,092",1.5%,Independent,
7,7,Sanjay Kumar Mishra Alias Bablu Mishra,61,"1,083",0.8%,Aarakshan Virodhi Party,
8,8,Pappu Giri,61,946,0.7%,Jammu & Kashmir National Panthers Party,
