x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Bhavna Gaur,622,"82,637",56.0%,Aam Aadmi Party,
2,2,Dhram Dev Solanki,622,"51,788",35.1%,Bharatiya Janta Party,
3,3,Madan Mohan,88,"10,529",7.1%,Indian National Congress,
4,4,Ranbir Singh Solanki,56,900,0.6%,Bahujan Samaj Party,
5,5,Dalip Kumar,56,488,0.3%,Communist Party Of India,
6,6,Vinod Kumar Sachan,56,461,0.3%,Independent,
7,7,Sanjay Kumar Singh,56,164,0.1%,Independent,
8,8,Kashi Nath Sah,56,153,0.1%,Independent,
9,9,Shiv Kumar Saxena,56,76,0.1%,Hind Congress Party,
