x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Vijender Kumar,13400,"59,866",49.8%,Bharatiya Janta Party,
2,2,C.L. Gupta,13400,"54,499",45.4%,Aam Aadmi Party,
3,3,Sukhbir Sharma,78,"3,399",2.8%,Indian National Congress,
4,4,Raju,64,"1,406",1.2%,Dalit Mazdoor Kishan Party,
5,5,Deepak Kumar,64,349,0.3%,Bahujan Samaj Party,
6,6,Sarabjit Singh,64,66,0.1%,Independent,
