x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Somnath Bharti,939,"51,196",55.0%,Aam Aadmi Party,
2,2,Dr. Nandani Sharma,939,"35,299",37.9%,Bharatiya Janta Party,
3,3,Dr. Yoganand Shastri,80,"5,555",6.0%,Indian National Congress,
4,4,Dr. Suman Dharmvir,57,293,0.3%,Bahujan Samaj Party,
5,5,Marknday Sharma,57,184,0.2%,Navyug Party,
6,6,Somnath,57,129,0.1%,Independent,
7,7,Rama Kant Sharma,57,74,0.1%,Independent,
