x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Kartar Singh Tanwar,862,"67,645",54.3%,Aam Aadmi Party,
2,2,Brahm Singh Tanwar,862,"45,405",36.4%,Bharatiya Janta Party,
3,3,Balram Tanwar,96,"9,339",7.5%,Indian National Congress,
4,4,Amit Vaid,57,627,0.5%,Rashtriya Lok Dal,
5,5,Bijender,57,503,0.4%,Bahujan Samaj Party,
6,6,Sanjay Kumar Singh,57,267,0.2%,Independent,
7,7,Dinesh Tanwar,57,171,0.1%,Independent,
8,8,Archana Yadav,57,98,0.1%,Shiv Sena,
