x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Ajay Dutt,127,"66,632",68.4%,Aam Aadmi Party,
2,2,Ashok Kumar,127,"24,172",24.8%,Bharatiya Janta Party,
3,3,Ch. Prem Singh,50,"5,336",5.5%,Indian National Congress,
4,4,Rajbir,40,815,0.8%,Bahujan Samaj Party,
