x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Sandeep Kumar,75,"80,269",69.5%,Aam Aadmi Party,
2,2,Parbhu Dayal,75,"15,830",13.7%,Bharatiya Janta Party,
3,3,Jai Kishan,72,"15,036",13.0%,Indian National Congress,
4,4,Nathu Ram,46,"2,838",2.5%,Bahujan Samaj Party,
5,5,Gurdayal Singh,41,549,0.5%,Shiv Sena,
6,6,Sonu,41,309,0.3%,Bahujan Mukti Party,
7,7,Ramesh Kumar,41,148,0.1%,Independent,
