x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Manoj Kumar,665,"63,185",50.7%,Aam Aadmi Party,
2,2,Hukam Singh,665,"38,426",30.8%,Bharatiya Janta Party,
3,3,Amrish Singh Gautam,132,"13,562",10.9%,Indian National Congress,
4,4,Chaman Kumar,99,"8,533",6.8%,Bahujan Samaj Party,
5,5,Mala Devi,63,230,0.2%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),
6,6,Rakesh,63,193,0.2%,Independent,
7,7,Sunil Babu,63,132,0.1%,Independent,
