x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Bandana Kumari,3421,"62,656",52.1%,Aam Aadmi Party,
2,2,Rekha Gupta,3421,"51,678",43.0%,Bharatiya Janta Party,
3,3,Sulekh Aggarwal,69,"3,200",2.7%,Indian National Congress,
4,4,Lalit Kumar Gautam,62,892,0.7%,Bahujan Samaj Party,
5,5,Avinash Kumar Jha,62,430,0.4%,Independent,
6,6,Harish Chander Tiwari,62,286,0.2%,Independent,
7,7,Ashok Kumar,62,219,0.2%,Independent,
8,8,Wajid Ali,62,90,0.1%,Independent,
9,9,Ca Satish Singal,62,86,0.1%,Independent,
