x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Satyendar Jain,26877,"51,530",48.7%,Aam Aadmi Party,
2,2,S C Vats,26877,"48,397",45.7%,Bharatiya Janta Party,
3,3,Chaman Lal Sharma,95,"4,812",4.5%,Indian National Congress,
4,4,Dr. Amar Nath Yadav,66,234,0.2%,Kalyankari Jantantrik Party,
5,5,Laxman,66,233,0.2%,Bahujan Samaj Party,
6,6,Sapna Sharma,66,103,0.1%,Naya Daur Party,
7,7,Jugal Kishor,66,87,0.1%,Independent,
8,8,Sunita Sachdeva,66,53,0.1%,Delhi Janta Party,
