x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Joachim Baxla,987,"384,252",45.9%,Revolutionary Socialist Party, AC View
2,2,Manoj Tigga,987,"239,128",28.6%,Bharatiya Janta Party, AC View
3,3,Ratan Lal Baraik,414,"169,499",20.2%,Indian National Congress, AC View
4,4,Samarendra Ekka ( Pintu),99,"20,014",2.4%,Independent, AC View
5,5,Rampratap Baraik,92,"14,087",1.7%,Independent, AC View
6,6,Paul Dexion Kharia,92,"13,856",1.7%,Independent, AC View
