x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Suravaram Sudhakar Reddy,11790,"479,511",45.8%,Communist Party Of India, AC View
2,2,Nallu Indrasena Reddy,11790,"423,360",40.4%,Bharatiya Janta Party, AC View
3,3,Vattipally Srinivas Goud,162,"86,426",8.3%,Telangana Rashtra Samithi, AC View
4,4,A.Nageswara Rao,92,"15,736",1.5%,Pyramid Party Of India, AC View
5,5,Pudari Narsimha,92,"14,552",1.4%,Bahujan Samaj Party, AC View
6,6,Gyara Prathap,84,"9,528",0.9%,Independent, AC View
7,7,Gummi Bakka Reddy,84,"9,441",0.9%,Independent, AC View
8,8,Narasimha Reddy Paduri,84,"9,312",0.9%,Independent, AC View
