x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Suresh Prabhu,1200,"264,001",55.0%,Shiv Sena, AC View
2,2,Sudhir Sawant,1200,"183,102",38.1%,Indian National Congress, AC View
3,3,Mohan Govind Parab,200,"12,616",2.6%,Bahujan Samaj Party, AC View
4,4,Surendra Borkar,200,"11,513",2.4%,Bharipa Bahujan Mahasangh, AC View
5,5,Prin. Mahendra Natekar,200,"9,303",1.9%,Independent, AC View
