x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Dr. Rattan Singh Ajnala,5600,"364,646",50.8%,Shiromani Akali Dal, AC View
2,2,Sukhbinder Singh ( SUKH SARKARIA),5600,"308,252",43.0%,Indian National Congress, AC View
3,3,Tarlochan Singh Tur,200,"15,090",2.1%,Independent, AC View
4,4,Ravel Singh,200,"14,725",2.1%,Bahujan Samaj Party, AC View
5,5,Rajinder Rikhi,200,"7,274",1.0%,Independent, AC View
6,6,Manoj Kumar Duggal,200,"2,911",0.4%,Independent, AC View
7,7,Babu Ram,200,"1,847",0.3%,Independent, AC View
8,8,Rajwant Singh,200,"1,535",0.2%,Bharatiya Gaon Taj Dal, AC View
9,9,Sukhjinder Singh,200,"1,095",0.2%,Independent, AC View
