x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Rayapati  Sambasiva Rao,1400,"466,221",56.8%,Indian National Congress, AC View
2,2,Y. V. Rao,1400,"336,429",41.0%,Telugu Desam, AC View
3,3,Jupalli Hanumantha Rao Goud,200,"9,375",1.1%,Bahujan Samaj Party, AC View
4,4,Venkateswarlu Gundi,200,"5,444",0.7%,Telangana Rashtra Samithi, AC View
5,5,Muvva Venkat Rao,200,"4,009",0.5%,Independent, AC View
