x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Chaudhary Tusharbhai Amarsinhbhai,422,"386,592",60.0%,Indian National Congress, AC View
2,2,Mansinh Patel,422,"213,210",33.1%,Bharatiya Janta Party, AC View
3,3,Dr. Jyotishkumar Ashokbhai Patel,69,"25,056",3.9%,Independent, AC View
4,4,Vasava Hemantbhai Fatiyabhai,57,"9,016",1.4%,Janata Dal (United), AC View
5,5,Dr.  Mohan Gamit,57,"6,744",1.0%,Bahujan Samaj Party, AC View
6,6,Chaudhary Madanbhai Udesingbhai,57,"4,194",0.7%,Samajwadi Party, AC View
