x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Gadhavi Pushpadan Shambhudan,8600,"221,057",48.2%,Bharatiya Janta Party, AC View
2,2,Shailendrasinh Jadeja,8600,"192,067",41.8%,Indian National Congress, AC View
3,3,Sheda Dhanraj Jakhu,200,"20,334",4.4%,Independent, AC View
4,4,Patel Taraben Shambhulal,200,"9,244",2.0%,Independent, AC View
5,5,Likhesh Damji Momaya,200,"7,062",1.5%,Janata Dal (United), AC View
6,6,Engineer  Anil Kanayalal Belani,200,"3,209",0.7%,Independent, AC View
7,7,Jat Umar Hushen,200,"3,082",0.7%,Independent, AC View
8,8,Koli Gangaram Lakha,200,"2,988",0.7%,Independent, AC View
