x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Ramswaroop Koli,2400,"265,051",54.2%,Bharatiya Janta Party, AC View
2,2,Mahendra Singh,2400,"205,427",42.0%,Indian National Congress, AC View
3,3,Shakuntla Padam Singh,200,"11,648",2.4%,Bahujan Samaj Party, AC View
4,4,Lakkheeram,200,"3,226",0.7%,Independent, AC View
5,5,Mool Chand Koli,200,"1,790",0.4%,Independent, AC View
6,6,Mahant Ajay Balmiki,200,"1,555",0.3%,Samajwadi Party, AC View
7,7,Lakhan Singh Mourya (JATAV),200,"1,313",0.3%,Rashtriya Lok Dal, AC View
8,8,Janki Devi Koli,200,623,0.1%,Independent, AC View
