x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Chinta Mohan,600,"510,961",60.2%,Indian National Congress, AC View
2,2,Dr. N. Venkata Swamy,600,"311,633",36.7%,Bharatiya Janta Party, AC View
3,3,K. Eswar Rao,200,"16,508",1.9%,Telangana Rashtra Samithi, AC View
4,4,Kattamanchi Prabhakar,200,"11,685",1.4%,Independent, AC View
