x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Amitava Nandy,5449,"619,325",49.7%,Communist Party Of India (MARXIST), AC View
2,2,Tapan Sikdar,5449,"521,073",41.9%,Bharatiya Janta Party, AC View
3,3,Tapas Majumder,119,"76,854",6.2%,Indian National Congress, AC View
4,4,Subhankar Nag,75,"10,352",0.8%,Independent, AC View
5,5,Goutam Das,75,"9,882",0.8%,Bahujan Samaj Party, AC View
6,6,Krishnendu Goswami,75,"4,358",0.4%,Samajwadi Party, AC View
7,7,Ahindra Basu,75,"3,704",0.3%,Independent, AC View
8,8,Adhikary Binoy,75,"2,812",0.2%,Independent, AC View
