x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Aruna Kumar Vundavalli,1000,"413,927",50.8%,Indian National Congress, AC View
2,2,Kantipudi Sarvarayudu,1000,"265,107",32.5%,Bharatiya Janta Party, AC View
3,3,S.B.P.B.K.Satyanarayana Rao,200,"99,671",12.2%,Independent, AC View
4,4,Gurrala Paramjyothi,200,"22,598",2.8%,Independent, AC View
5,5,Patamsetti V.V.S.V.Prasad (BABU),200,"10,192",1.2%,Independent, AC View
6,6,Duggireddy Dharma Reddy,200,"4,630",0.6%,Independent, AC View
