x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Lalu Prasad,1800,"228,882",51.3%,Rashtriya Janata Dal, AC View
2,2,Rajeev Pratap Rudy,1800,"168,459",37.8%,Bharatiya Janta Party, AC View
3,3,Abhay Raj Kishor Rai,200,"12,322",2.8%,Bahujan Samaj Party, AC View
4,4,Brajesh Kumar,200,"10,753",2.4%,Independent, AC View
5,5,Bachchu Prasad,200,"8,910",2.0%,Samajwadi Party, AC View
6,6,Narendra Kumar Singh,200,"5,775",1.3%,Independent, AC View
7,7,Manoranjan Kumar Srivastava,200,"5,264",1.2%,Independent, AC View
8,8,Kamala Saran,200,"3,187",0.7%,Independent, AC View
9,9,Rajeshwar Singh,200,"2,549",0.6%,Apna Dal, AC View
