x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,M. Shivanna,11743,"316,661",37.1%,Janata Dal (Secular), AC View
2,2,A Siddaraju,11743,"272,672",32.0%,Indian National Congress, AC View
3,3,N Chamaraju,313,"91,716",10.8%,Janata Dal (United), AC View
4,4,N Shivamallu,275,"78,855",9.2%,Bahujan Samaj Party, AC View
5,5,Mk Kempasiddaiah,162,"35,337",4.1%,Jharkhand Party, AC View
6,6,S Puttanna,149,"24,466",2.9%,Independent, AC View
7,7,N Rangaswamy,130,"18,901",2.2%,Urs Samyuktha Paksha, AC View
8,8,Mulluru Nagaraju,130,"14,606",1.7%,Kannada Nadu Party, AC View
