x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Chengara Surendran,5200,"332,216",48.7%,Communist Party Of India, AC View
2,2,Kodikunnil Suresh,5200,"277,682",40.7%,Indian National Congress, AC View
3,3,P M Velayudhan,200,"61,907",9.1%,Bharatiya Janta Party, AC View
4,4,P K Remanan,200,"4,603",0.7%,Independent, AC View
5,5,Achankovil Rajan,200,"4,541",0.7%,Bahujan Samaj Party, AC View
6,6,Soman Pampayikode,200,"3,485",0.5%,Rashtriya Lok Dal, AC View
