x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Adsul Anandrao Vithoba,5600,"369,975",48.7%,Shiv Sena, AC View
2,2,Mukul Balkrushna Wasnik,5600,"310,068",40.8%,Indian National Congress, AC View
3,3,Bhimrao Senu Jadhao,200,"21,197",2.8%,Bharipa Bahujan Mahasangh, AC View
4,4,Kankal Sitaram Keruji,200,"18,241",2.4%,Bahujan Samaj Party, AC View
5,5,Devidas Piraji Sarkate,200,"17,455",2.3%,Independent, AC View
6,6,Sau. Anita Parmeshwar Gawai,200,"8,989",1.2%,Ambedkarist Republican Party, AC View
7,7,Kasture Dipak Parashram,200,"6,045",0.8%,Independent, AC View
8,8,Ghule Sunita  Sudhakar,200,"3,631",0.5%,Independent, AC View
9,9,Anandrao Chindhaji Lahane,200,"3,102",0.4%,Rashtriya Lok Dal, AC View
10,10,Anil Gulabrao Wankhede,200,"2,561",0.3%,Independent, AC View
