x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Archana Nayak,3000,"453,276",54.2%,Biju Janata Dal, AC View
2,2,Srikant Kumar Jena,3000,"366,433",43.8%,Indian National Congress, AC View
3,3,Bikram Keshari Routray,200,"16,556",2.0%,Independent, AC View
