x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Kiren Rijiju,685,"123,951",56.2%,Bharatiya Janta Party, AC View
2,2,Kaemen Ringu,685,"76,527",34.7%,Arunachal Congress, AC View
3,3,Tadar Taniang,77,"6,241",2.8%,All India Trinamool Congress, AC View
4,4,Kardu Taipodia,70,"4,901",2.2%,Samajwadi Party, AC View
5,5,Kido Ingo,70,"4,896",2.2%,Samata Party, AC View
6,6,Jodik Tali,63,"3,133",1.4%,Independent, AC View
7,7,Tujo Bagra,63,"1,905",0.9%,Independent, AC View
