x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Biren Singh Engti,7800,"125,937",31.4%,Indian National Congress, AC View
2,2,Elwin Teron,7800,"101,808",25.3%,Autonomous State Demand Committee, AC View
3,3,Dr. Jayanta Rongpi,1600,"74,399",18.5%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION), AC View
4,4,Ratan Teron,800,"57,584",14.3%,Bharatiya Janta Party, AC View
5,5,Sanmoni Kemprai,400,"26,713",6.7%,Independent, AC View
6,6,Chember G. Momin,200,"8,003",2.0%,Independent, AC View
7,7,Sailendra Hasnu,200,"3,755",0.9%,Asom Gana Parisad, AC View
8,8,Harsing Teron,200,"3,178",0.8%,Samata Party, AC View
