x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Sachin Pilot,1400,"369,935",51.7%,Indian National Congress, AC View
2,2,Kartar Singh Bhadana,1400,"255,070",35.6%,Bharatiya Janta Party, AC View
3,3,Rohitash Kumar Sharma,200,"46,938",6.6%,Indian National Lok Dal, AC View
4,4,Rakesh Meena,200,"15,437",2.2%,Bahujan Samaj Party, AC View
5,5,Subhash Chandra Sharma,200,"12,004",1.7%,Independent, AC View
6,6,Dhanna Ram,200,"7,672",1.1%,Rajasthan Vikash Party, AC View
7,7,Rohitash Kuldeep (RAIGAR),200,"3,924",0.5%,Independent, AC View
8,8,Ramesh,200,"3,047",0.4%,Independent, AC View
9,9,Mukarram Ali,200,"2,874",0.4%,Samajwadi Party, AC View
