x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,G.M. Siddeswara,25400,"370,499",40.8%,Bharatiya Janta Party, AC View
2,2,Ss Mallikarjun,25400,"337,823",37.2%,Indian National Congress, AC View
3,3,Channaiah Odeyar,600,"158,515",17.4%,Janata Dal (Secular), AC View
4,4,Dr Sridhara Udupa,200,"16,582",1.8%,Independent, AC View
5,5,Madappa R,200,"14,646",1.6%,Independent, AC View
6,6,Mallikarjuna Swamy T M,200,"12,333",1.4%,Independent, AC View
