x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Jigajinagi Ramesh Chandappa,12326,"379,580",45.4%,Bharatiya Janta Party, AC View
2,2,Ghatage S B,12326,"336,088",40.2%,Indian National Congress, AC View
3,3,Khokate Shivabal Ramachandra,157,"66,671",8.0%,Janata Dal (Secular), AC View
4,4,M Gopinath,109,"29,275",3.5%,Bahujan Samaj Party, AC View
5,5,Avinash Datta Katti,93,"15,528",1.9%,Independent, AC View
6,6,Chandrakant Ranoji Vinayak,93,"10,863",1.3%,Kannada Nadu Party, AC View
