x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,P. Rajendran,1400,"355,279",50.6%,Communist Party Of India (MARXIST), AC View
2,2,Sooranad Rajasekharan,1400,"244,208",34.8%,Indian National Congress, AC View
3,3,Adv Kizhakkanela Sudhakaran,200,"62,183",8.9%,Bharatiya Janta Party, AC View
4,4,Kolloorvila Nasimudeen,200,"26,423",3.8%,Independent, AC View
5,5,Adv S Prahaladan,200,"6,232",0.9%,Bahujan Samaj Party, AC View
6,6,K P Viswavalsalan,200,"4,919",0.7%,Independent, AC View
7,7,Shyla K John,200,"3,378",0.5%,Independent, AC View
8,8,Sivaprasad Raghavan,200,"1,603",0.2%,Independent, AC View
9,9,K R Meena,200,"1,257",0.2%,Independent, AC View
