x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Pingale Devidas Anandrao,63000,"307,613",46.9%,Nationalist Congress Party, AC View
2,2,Patil Dasharath Dharmaji,63000,"292,555",44.6%,Shiv Sena, AC View
3,3,Gunjal Radheshyam Shivram,200,"17,831",2.7%,Communist Party Of India, AC View
4,4,Pawar Gajiram Lahanu,200,"15,457",2.4%,Bahujan Samaj Party, AC View
5,5,Vimaltai Nivuttirao Avhad,200,"7,917",1.2%,Independent, AC View
6,6,Ansari Mohammed Ismail Mohammed Ibrahim,200,"5,245",0.8%,Bharatiya Minorities Suraksha Mahasangh, AC View
7,7,Lata Bhika Barde,200,"3,952",0.6%,Independent, AC View
8,8,Navale Somnath Nanasaheb,200,"3,613",0.6%,Shivrajya Party, AC View
9,9,Bhaskar Ganpat Sirsat,200,"2,342",0.4%,Independent, AC View
