x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Dhan Singh Rawat,30488,"269,239",40.5%,Bharatiya Janta Party, AC View
2,2,Prabhulal Rawat,30488,"247,556",37.2%,Indian National Congress, AC View
3,3,Jeetmal Khant,283,"78,556",11.8%,Janata Dal (United), AC View
4,4,Suryalal Khant,146,"31,132",4.7%,Independent, AC View
5,5,Sunder Lal Parmar,124,"17,841",2.7%,Bahujan Samaj Party, AC View
6,6,Nanuram Khant,107,"11,084",1.7%,Independent, AC View
7,7,Bahadur Singh,107,"10,690",1.6%,Samajwadi Party, AC View
