x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Sitaram Singh,2800,"303,243",45.5%,Rashtriya Janata Dal, AC View
2,2,Mohammad Anwarul Haq,2800,"229,360",34.4%,Bharatiya Janta Party, AC View
3,3,Anand Mohan Singh,400,"86,418",13.0%,Bihar People's Party, AC View
4,4,Ram Ekbal Rai,200,"27,481",4.1%,Bahujan Samaj Party, AC View
5,5,Ram Swarth Sah,200,"5,343",0.8%,Independent, AC View
6,6,Sunil Singh,200,"5,107",0.8%,Independent, AC View
7,7,Rajendra Singh Vismil,200,"3,812",0.6%,Samajwadi Party, AC View
8,8,Ajay Kumar Pandey,200,"2,878",0.4%,Independent, AC View
9,9,Sitaram Singh,200,"2,756",0.4%,Independent, AC View
