x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Mallipudi Mangapati Pallam Raju,7200,"410,982",49.4%,Indian National Congress, AC View
2,2,Mudragada Padmanabham,7200,"353,730",42.5%,Telugu Desam, AC View
3,3,Chandravathi Dwarampudi,200,"30,153",3.6%,Independent, AC View
4,4,Apparao Puagala,200,"16,373",2.0%,Bahujan Samaj Party, AC View
5,5,Nainalasetti Murthy,200,"9,458",1.1%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION), AC View
6,6,Puvvala Ananda Rao,200,"8,544",1.0%,Independent, AC View
7,7,Chaganti Suryanarayana Murthy,200,"3,044",0.4%,Independent, AC View
