x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Rabindra Ku. Rana,3400,"322,440",47.7%,Rashtriya Janata Dal, AC View
2,2,Renu Kumari,3400,"255,317",37.8%,Janata Dal (United), AC View
3,3,Lakshman Sahani,200,"38,362",5.7%,Bahujan Samaj Party, AC View
4,4,Bharat Kumar Yadav,200,"20,969",3.1%,Kosi Vikas Party, AC View
5,5,Bishweshwar Prasad Chaurasia,200,"16,138",2.4%,Samajwadi Party, AC View
6,6,Ram Vilas Paswan,200,"10,935",1.6%,Independent, AC View
7,7,Deepak Kumar Singh,200,"4,710",0.7%,Independent, AC View
8,8,Ramgulam Sahani,200,"4,568",0.7%,Samata Party, AC View
9,9,Madhulata Devi,200,"2,578",0.4%,Apna Dal, AC View
