x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Balashowry Vallabhaneni,2600,"366,843",54.6%,Indian National Congress, AC View
2,2,Ummareddy Venkateswarlu,2600,"288,287",42.9%,Telugu Desam, AC View
3,3,Dilip Raaja Donepudi,200,"5,694",0.8%,Bahujan Samaj Party, AC View
4,4,Venkateswarlu Palla,200,"5,679",0.8%,Independent, AC View
5,5,Narasimha Reddy Tera,200,"4,183",0.6%,Telangana Rashtra Samithi, AC View
6,6,Duggirala Raja  Ramkumar,200,"1,623",0.2%,Independent, AC View
7,7,Mandali Subrahmanyam,200,"1,153",0.2%,Independent, AC View
