x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Dr. P. Pookunhikoya,31690,"15,597",49.0%,Janata Dal (United), AC View
2,2,P. M. Sayeed,31690,"15,526",48.8%,Indian National Congress, AC View
3,3,E. P. Attakoya Thangal,82,468,1.5%,Jharkhand Party, AC View
4,4,Ameer Puthiyathanoda,74,229,0.7%,Samajwadi Party, AC View
