x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Parsuram Majhi,31660,"359,989",46.1%,Bharatiya Janta Party, AC View
2,2,Chandra Sekhar Majhi,31660,"335,099",42.9%,Indian National Congress, AC View
3,3,Chandradhwaja Majhi,181,"85,640",11.0%,Bahujan Samaj Party, AC View
