x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Jaisingrao Gaikwad Patil,12000,"425,051",48.2%,Nationalist Congress Party, AC View
2,2,Solanke Prakash Sundarrao,12000,"377,639",42.8%,Bharatiya Janta Party, AC View
3,3,Mirza Abdul Baig Amir Baig,200,"22,816",2.6%,Independent, AC View
4,4,Solanke Prakash Bhagwanrao,200,"19,140",2.2%,Independent, AC View
5,5,Syed Moinoddin Syed Bashiroddin (MOIN MASTER),200,"17,408",2.0%,Bahujan Samaj Party, AC View
6,6,Dodtale Balasaheb Prabhakar,200,"12,244",1.4%,Rashtriya Samaj Paksha, AC View
7,7,Shaikh Akhil Usman,200,"5,487",0.6%,Independent, AC View
8,8,Kirvale Pramod Somnath,200,"4,449",0.5%,Independent, AC View
