x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,D.K. Audikesavulu,6646,"454,128",51.9%,Telugu Desam, AC View
2,2,Dr. Ravuri Venkata Swamy,6646,"391,990",44.8%,Indian National Congress, AC View
3,3,S.Sahadeva Reddy,70,"10,431",1.2%,Independent, AC View
4,4,A.Malla Rao,70,"10,258",1.2%,Telangana Rashtra Samithi, AC View
5,5,D.A Nagaraju,70,"5,532",0.6%,Independent, AC View
6,6,Shaik Jeelani Basha,70,"3,653",0.4%,Independent, AC View
