x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Milind Murli Deora,23205,"137,956",50.3%,Indian National Congress, AC View
2,2,Jayawantiben Mehta,23205,"127,710",46.6%,Bharatiya Janta Party, AC View
3,3,Adv. Amin Solkar,82,"3,957",1.4%,Samajwadi Party, AC View
4,4,Aziz Lalani,74,"1,701",0.6%,Bahujan Samaj Party, AC View
5,5,Suhail Dil Nawaz,74,"1,693",0.6%,Jharkhand Party, AC View
6,6,Mahesh Gajanan Kulkarni,74,690,0.3%,Akhil Bharat Hindu Mahasabha, AC View
7,7,Ramnayak Tiwari,74,651,0.2%,Akhil Bharatiya Jan Sangh, AC View
