x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Thupstan Chhewang,739,"66,839",52.3%,Independent, AC View
2,2,Hassan Khan,739,"41,126",32.2%,Jammu & Kashmir National Conference, AC View
3,3,Wazir Mohd. Ali,174,"18,117",14.2%,Independent, AC View
4,4,Sonam Palzor,76,"2,849",2.2%,Bharatiya Janta Party, AC View
