x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Sudam Marndi,189400,"260,529",37.4%,Jharkhand Mukti Morcha, AC View
2,2,Bhagirathi Majhi,189400,"252,557",36.3%,Bharatiya Janta Party, AC View
3,3,Sushila Tiriya,1000,"143,159",20.6%,Indian National Congress, AC View
4,4,Kanda Charan Naik,200,"39,752",5.7%,Bahujan Samaj Party, AC View
